,ID,Name,Linked_OTUs,Named_linked_OTUs,Average presence in 0,Average presence in 1,Representative_group,Average presence (total),Average_importance
24,GO:0005355,glucose transmembrane transporter activity,,,4.6353652941176495,3.3914184,0,4.352650090909092,0.006304882374091572
33,GO:0009236,cobalamin biosynthetic process,,,508.4539047058822,568.1839168,1,522.0289074545454,0.006281683919713748
35,GO:0015846,polyamine transport,,,29.76946552941176,36.0667956,1,31.200676909090898,0.006226834150224813
53,GO:0044260,Not Found,,,26.512269294117637,34.1428888,1,28.246501000000002,0.0061328560371508535
71,GO:0050378,UDP-glucuronate 4-epimerase activity,,,0.8460088235294115,0.4607356000000001,0,0.7584467272727269,0.0035161557801420404
91,GO:0015936,coenzyme A metabolic process,,,0.7844267058823531,0.9683144000000001,1,0.8262193636363637,0.003351886200223629
127,GO:0047115,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity",,,0.9360882352941174,0.4543968000000001,0,0.8266129090909086,0.003314909752486688
142,GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",,,0.10669458823529412,0.1596572,1,0.11873154545454548,0.00298837172754706
146,GO:0019284,L-methionine salvage from S-adenosylmethionine,,,6.436737647058823,6.260501599999999,0,6.396684000000002,0.002734038223572843
173,GO:0018741,linear primary-alkylsulfatase activity,,,4.599601529411766,3.728816,0,4.4016957272727275,0.002696642194440421
177,GO:0033890,ribonuclease D activity,,,0.7481224705882353,1.6447691999999998,1,0.9519058181818181,0.002658885250924653
198,GO:0016260,selenocysteine biosynthetic process,,,24.45915411764706,33.529201199999996,1,26.520528454545467,0.00260552265176191
200,GO:0033765,"steroid dehydrogenase activity, acting on the CH-CH group of donors",,,3.6286794117647063,7.2758052,1,4.457571636363636,0.0024405394358931907
203,GO:0004362,glutathione-disulfide reductase (NADPH) activity,,,0.15650647058823525,0.31741800000000003,1,0.1930772727272727,0.0024013375174145243
213,GO:0004854,xanthine dehydrogenase activity,,,0.2470004705882353,0.1486556,0,0.22464936363636356,0.002266525461047245
246,GO:0043412,macromolecule modification,,,26.510682117647054,34.139340000000004,1,28.244468,0.0022429691617776655
274,GO:0004365,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity,,,2.634229411764706,5.3282875999999995,1,3.246515363636364,0.002241919845846859
