,ID,Name,Linked_OTUs,Named_linked_OTUs,Average presence in 0,Average presence in 1,Representative_group,Average presence (total),Average_importance
13,GO:0009325,nitrate reductase complex,,,2.3874091764705887,2.6883328000000004,1,2.455800909090909,0.00561243503134353
35,GO:0015846,polyamine transport,,,29.76946552941176,36.0667956,1,31.200676909090898,0.004661652598592579
51,GO:0015293,symporter activity,,,187.72493517647052,205.61473719999998,1,191.79079927272724,0.004584469217514533
53,GO:0044260,Not Found,,,26.512269294117637,34.1428888,1,28.246501000000002,0.004233850607266632
91,GO:0015936,coenzyme A metabolic process,,,0.7844267058823531,0.9683144000000001,1,0.8262193636363637,0.003983442956288414
102,GO:0050066,"L-lysine 2,3-aminomutase activity",,,9.600004470588235,8.150218399999998,0,9.270507636363636,0.0038638267303827286
123,GO:0008883,glutamyl-tRNA reductase activity,,,11.24790682352941,13.228744800000001,1,11.69809727272728,0.0036518389943385353
127,GO:0047115,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity",,,0.9360882352941174,0.4543968000000001,0,0.8266129090909086,0.003610584356236872
142,GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",,,0.10669458823529412,0.1596572,1,0.11873154545454548,0.003482565927806775
160,GO:0016746,acyltransferase activity,,,343.33383811764696,287.82553320000005,0,330.71831427272724,0.003349496384507572
164,GO:0030694,"bacterial-type flagellum basal body, rod",,,27.762787058823537,19.607241199999997,0,25.909253909090918,0.003277517389887617
188,GO:0047736,cellobiose epimerase activity,,,10.969679647058822,9.9117952,0,10.729251363636358,0.0031095608104145314
198,GO:0016260,selenocysteine biosynthetic process,,,24.45915411764706,33.529201199999996,1,26.520528454545467,0.003032193780713345
200,GO:0033765,"steroid dehydrogenase activity, acting on the CH-CH group of donors",,,3.6286794117647063,7.2758052,1,4.457571636363636,0.002980438673916587
203,GO:0004362,glutathione-disulfide reductase (NADPH) activity,,,0.15650647058823525,0.31741800000000003,1,0.1930772727272727,0.0029138701420922683
213,GO:0004854,xanthine dehydrogenase activity,,,0.2470004705882353,0.1486556,0,0.22464936363636356,0.0028548688493464473
238,GO:0080019,alcohol-forming very long-chain fatty acyl-CoA reductase activity,,,0.016856705882352947,0.025434799999999997,1,0.018806272727272724,0.002841330591864058
241,GO:0033926,endo-alpha-N-acetylgalactosaminidase activity,,,3.1198305882352946,4.265151199999999,1,3.3801307272727263,0.002831930201341143
246,GO:0043412,macromolecule modification,,,26.510682117647054,34.139340000000004,1,28.244468,0.0028235479446721574
249,GO:0008923,lysine decarboxylase activity,,,1.04603,1.3629887999999997,1,1.1180660909090911,0.0028011831876831755
275,GO:0032194,"ubiquinone biosynthetic process via 3,4-dihydroxy-5-polyprenylbenzoate",,,0.48754458823529423,0.4994056,1,0.4902402727272727,0.002767611695657085
282,GO:0006289,nucleotide-excision repair,,,216.1681095294119,198.78536920000002,0,212.2174867272728,0.0027539309732674275
285,GO:0004111,creatine kinase activity,,,8.415619294117644,5.5041063999999995,0,7.753911818181818,0.002737568447072231
321,GO:0065003,protein-containing complex assembly,,,1.6973016470588231,1.7368108,1,1.706281,0.0027326873086611987
335,GO:0031235,Not Found,,,1.068439411764706,0.8657036000000001,0,1.0223630909090908,0.002723327812145126
346,GO:0046306,alkanesulfonate catabolic process,,,0.8831708235294116,1.4549748,1,1.0131262727272725,0.002708589165107093
369,GO:0101006,protein histidine phosphatase activity,,,0.016939764705882352,0.04134279999999999,1,0.022485909090909088,0.0027056105054414506
370,GO:0015667,site-specific DNA-methyltransferase (cytosine-N4-specific) activity,,,6.517277999999998,1.966706,0,5.4830570909090905,0.0026510106656666946
374,GO:0047151,"tRNA (uracil(54)-C5)-methyltransferase activity, 5,10-methylenetetrahydrofolate-dependent",,,27.336457529411767,30.915514400000003,1,28.149879545454553,0.002634539514971105
382,GO:0046140,corrin biosynthetic process,,,31.445774470588223,38.2032012,1,32.98155327272727,0.0026291557834858086
399,GO:0044238,primary metabolic process,,,85.53555941176474,94.2608424,1,87.51857827272728,0.0026276335764068614
409,GO:0009036,type II site-specific deoxyribonuclease activity,,,21.290184823529415,20.400348000000005,0,21.087949181818196,0.002592802810792774
427,GO:0004407,histone deacetylase activity,,,0.027801764705882342,0.027227999999999995,0,0.02767136363636363,0.0025759095050204494
431,GO:0004163,diphosphomevalonate decarboxylase activity,,,0.3515577647058824,0.5146368,1,0.3886211818181819,0.002491970944537752
440,GO:0050558,maltose epimerase activity,,,0.0630749411764706,0.04144439999999999,0,0.05815890909090909,0.002459020254372183
456,GO:0005048,signal sequence binding,,,0.7317589411764704,0.6568871999999999,0,0.7147426363636361,0.0024251420143848925
460,GO:0004722,protein serine/threonine phosphatase activity,,,61.75744823529413,50.280289599999996,0,59.1490030909091,0.0024233471714143525
475,GO:0004135,"amylo-alpha-1,6-glucosidase activity",,,37.41024964705884,28.397403600000008,0,35.36187554545456,0.0023863818555716985
480,GO:0004038,allantoinase activity,,,0.9829017647058826,0.4816152000000001,0,0.8689730000000001,0.0023626005902698762
489,GO:0033920,6-phospho-beta-galactosidase activity,,,0.3491442352941176,0.6378332,1,0.4147553636363636,0.0023481060939518116
521,GO:0008409,5'-3' exonuclease activity,,,61.8466474117647,59.76572320000001,0,61.3737100909091,0.002331960338014526
525,GO:0004622,lysophospholipase activity,,,1.0259920000000005,1.4940012000000005,1,1.1323577272727274,0.002319201921545389
536,GO:0042931,enterobactin transmembrane transporter activity,,,0.8270283529411765,0.6413416000000001,0,0.7848268181818184,0.002308630938271745
550,GO:0018277,protein deamination,,,11.212394823529408,7.5528911999999995,0,10.38068945454545,0.0021578711957239865
556,GO:0008820,cobinamide phosphate guanylyltransferase activity,,,48.24420764705881,57.01531800000001,1,50.23764181818181,0.002129350607597413
616,GO:0016852,sirohydrochlorin cobaltochelatase activity,,,34.103363058823525,41.531354,1,35.79154281818182,0.002124066314737668
654,GO:0004422,hypoxanthine phosphoribosyltransferase activity,,,66.00521529411762,69.1561612,1,66.72133936363633,0.0020966564030928405
666,GO:0030091,protein repair,,,18.817037647058832,19.332137200000002,1,18.93410572727273,0.0020879837224997396
693,GO:0004564,beta-fructofuranosidase activity,,,19.51620682352941,25.075626000000003,1,20.77971118181818,0.0020533337874456287
712,GO:0036428,adenosylcobinamide kinase (GTP-specific) activity,,,9.566088705882356,14.5399704,1,10.696516363636366,0.0020251813679149264
717,GO:0043743,LPPG:FO 2-phospho-L-lactate transferase activity,,,6.604210117647059,9.1459892,1,7.181887181818182,0.00201721992481612
722,GO:0033573,high-affinity iron permease complex,,,4.161823529411764,7.1548496,1,4.842056727272727,0.0020161004941856497
836,GO:0051258,protein polymerization,,,74.46398517647059,69.4266564,0,73.31913772727273,0.0020153379752618854
840,GO:0102096,decaprenyl-N-acetyl-alpha-D-glucosaminyl-pyrophosphate:dTDP-alpha-L-rhamnose rhamnosyltransferase activity,,,0.9830662352941179,2.8071668000000005,1,1.3976345454545451,0.001992580019774212
873,GO:0000796,condensin complex,,,0.007015411764705877,0.0037728,0,0.006278454545454542,0.001977633258522581
878,GO:0071524,pyrrolysine biosynthetic process,,,0.5652362352941177,0.9675423999999999,1,0.6566694545454544,0.001953996196654861
896,GO:0016603,glutaminyl-peptide cyclotransferase activity,,,14.24766611764706,9.8857052,0,13.256311363636367,0.0019465109322871327
898,GO:0032049,cardiolipin biosynthetic process,,,66.81028858823527,56.8575576,0,64.54830427272725,0.0019355124550914763
912,GO:0001510,RNA methylation,,,86.40295682352945,76.3333844,0,84.1144176363637,0.001920609452930664
939,GO:0006233,dTDP biosynthetic process,,,16.431215176470594,19.3735456,1,17.099926636363644,0.0019160392473020669
955,GO:0008899,homoserine O-succinyltransferase activity,,,46.870255882352936,53.68524999999999,1,48.41911818181818,0.0019146028976903978
956,GO:0071709,membrane assembly,,,26.012256117647055,24.26527,0,25.6152138181818,0.0018954132176831919
987,GO:0001530,lipopolysaccharide binding,,,0.9384351764705883,0.7453572000000002,0,0.8945538181818183,0.0018918258752085525
1001,GO:0009350,ethanolamine ammonia-lyase complex,,,1.0977450588235291,1.0905996,0,1.0961210909090906,0.0018886341183977768
1019,GO:0008949,oxalyl-CoA decarboxylase activity,,,0.10990952941176473,0.2629984,1,0.14470245454545455,0.0018818230158801827
1020,GO:0042558,pteridine-containing compound metabolic process,,,44.3977934117647,37.9454684,0,42.93135590909092,0.001814550151881923
1079,GO:0004372,glycine hydroxymethyltransferase activity,,,60.33583623529412,52.530622,0,58.56192390909091,0.0018089492059544323
1082,GO:1901575,Not Found,,,0.8369789411764704,1.2071076,1,0.9210990909090907,0.0017750555452338008
1108,GO:0006536,glutamate metabolic process,,,21.174771176470585,16.56952,0,20.128123181818175,0.0017111045142606932
1142,GO:0008276,protein methyltransferase activity,,,87.37284423529415,95.03614400000001,1,89.11450327272726,0.0017071194365583173
1186,GO:0001073,"transcription antitermination factor activity, DNA binding",,,0.03567541176470588,0.024524,0,0.033141,0.0016908914533964158
1242,GO:0070490,protein pupylation,,,2.490787411764706,6.787052,1,3.467211181818182,0.0016883244023716579
1248,GO:0016192,vesicle-mediated transport,,,0.3809040000000001,0.5339692,1,0.41569154545454556,0.0016709294288691436
1280,GO:0001883,purine nucleoside binding,,,0.03327470588235294,0.0020044,0,0.02616781818181818,0.001668533352615339
1294,GO:0050462,N-acetylneuraminate synthase activity,,,0.9534389411764704,0.5056892000000001,0,0.8516776363636361,0.0016588042109911508
1298,GO:0047605,acetolactate decarboxylase activity,,,0.7608098823529409,1.4392672,1,0.9150047272727267,0.0016159343999021792
1300,GO:0004802,transketolase activity,,,30.369820705882354,35.9564632,1,31.639512181818183,0.0016097322456283367
1314,GO:0003935,GTP cyclohydrolase II activity,,,42.05823647058823,37.4818916,0,41.0181580909091,0.0015994982949843288
1321,GO:0036094,small molecule binding,,,22.093807882352948,27.477684,1,23.317416090909095,0.0015974559214068484
1327,GO:0015821,methionine transport,,,0.021549647058823524,0.1502488,1,0.05079945454545454,0.0015958009177431827
1337,GO:0003779,actin binding,,,0.030194823529411764,0.09313799999999998,1,0.04450009090909092,0.0015890478615306711
1338,GO:0051301,cell division,,,1052.4837859999998,1089.332366,1,1060.8584632727272,0.0015856215160631325
1355,GO:0007059,chromosome segregation,,,78.451496,84.30172719999999,1,79.78109400000002,0.0015729947460067651
1382,GO:0008787,D-allose kinase activity,,,0.17952694117647058,0.20211880000000004,1,0.18466145454545455,0.001572018914038166
1388,GO:0004350,glutamate-5-semialdehyde dehydrogenase activity,,,55.52990835294119,57.579660000000004,1,55.995760999999995,0.0015631134699830701
1429,GO:0050256,ribitol-5-phosphate 2-dehydrogenase [(NAD(P)+] activity,,,0.6380962352941176,0.5069668,0,0.6082940909090907,0.0015599451280794425
1432,GO:0045913,positive regulation of carbohydrate metabolic process,,,0.8332264705882354,0.7053876,0,0.8041721818181821,0.0015530958875836641
1451,GO:0010033,Not Found,,,1.4881961176470588,1.4353008000000005,0,1.4761744545454545,0.001547090517226402
1462,GO:0006080,substituted mannan metabolic process,,,25.871580823529396,18.6981536,0,24.241256454545447,0.0015243470089956665
1478,GO:0048678,response to axon injury,,,0.8403154117647057,0.45282120000000003,0,0.7522485454545451,0.0015206429223907744
1490,GO:0006801,superoxide metabolic process,,,1.067080823529412,0.9356716,0,1.0372150909090914,0.0015172245549160107
1515,GO:0004636,phosphoribosyl-ATP diphosphatase activity,,,40.37737705882353,45.754616,1,41.599476818181806,0.0015146234963330939
1534,GO:0031669,cellular response to nutrient levels,,,0.48978600000000017,0.503664,1,0.4929400909090909,0.0014885705620804768
1540,GO:0032440,2-alkenal reductase [NAD(P)+] activity,,,2.6939835294117644,0.819868,0,2.2680481818181817,0.0014853709447413513
1553,GO:0050044,galactose-6-phosphate isomerase activity,,,0.591062705882353,1.0666792,1,0.6991573636363636,0.001484757257276551
1563,GO:0102264,tRNA-dihydrouridine20 synthase activity,,,0.9447761176470588,0.7379587999999998,0,0.8977721818181816,0.0014716441488464803
1568,GO:0006555,methionine metabolic process,,,13.904233999999999,20.806710799999998,1,15.472978727272727,0.0014700195414942268
1601,GO:0006106,fumarate metabolic process,,,4.179128588235294,5.370635999999999,1,4.449925727272727,0.0014623482157186923
