,ID,Name,Linked_OTUs,Named_linked_OTUs,Average presence in 0,Average presence in 1,Representative_group,Average presence (total),Average_importance
13,GO:0009325,nitrate reductase complex,,,2.3874091764705887,2.6883328000000004,1,2.455800909090909,0.00454221635622505
24,GO:0005355,glucose transmembrane transporter activity,,,4.6353652941176495,3.3914184,0,4.352650090909092,0.0034360419413589777
33,GO:0009236,cobalamin biosynthetic process,,,508.4539047058822,568.1839168,1,522.0289074545454,0.0031180973802330545
53,GO:0044260,Not Found,,,26.512269294117637,34.1428888,1,28.246501000000002,0.0030477390406486796
55,GO:0110001,toxin-antitoxin complex,,,14.869820117647064,10.451914399999998,0,13.865750636363638,0.0029836166612351852
71,GO:0050378,UDP-glucuronate 4-epimerase activity,,,0.8460088235294115,0.4607356000000001,0,0.7584467272727269,0.0029695801479920573
85,GO:0015925,galactosidase activity,,,1.7647971764705888,1.0850072,0,1.6102994545454545,0.0029260004944322167
91,GO:0015936,coenzyme A metabolic process,,,0.7844267058823531,0.9683144000000001,1,0.8262193636363637,0.0028538428906772608
111,GO:0048472,threonine-phosphate decarboxylase activity,,,43.4681408235294,51.3367812,1,45.25646818181818,0.002825758174579962
127,GO:0047115,"trans-1,2-dihydrobenzene-1,2-diol dehydrogenase activity",,,0.9360882352941174,0.4543968000000001,0,0.8266129090909086,0.0026919169157550273
160,GO:0016746,acyltransferase activity,,,343.33383811764696,287.82553320000005,0,330.71831427272724,0.0025546839284310884
164,GO:0030694,"bacterial-type flagellum basal body, rod",,,27.762787058823537,19.607241199999997,0,25.909253909090918,0.002511344163050325
177,GO:0033890,ribonuclease D activity,,,0.7481224705882353,1.6447691999999998,1,0.9519058181818181,0.0024293002503173442
198,GO:0016260,selenocysteine biosynthetic process,,,24.45915411764706,33.529201199999996,1,26.520528454545467,0.0022588389906847044
200,GO:0033765,"steroid dehydrogenase activity, acting on the CH-CH group of donors",,,3.6286794117647063,7.2758052,1,4.457571636363636,0.0021796292530546287
207,GO:0006002,fructose 6-phosphate metabolic process,,,138.25462717647056,130.4113372,0,136.47206127272722,0.0021752133233298144
246,GO:0043412,macromolecule modification,,,26.510682117647054,34.139340000000004,1,28.244468,0.002084935688377316
274,GO:0004365,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity,,,2.634229411764706,5.3282875999999995,1,3.246515363636364,0.0020187500789838045
