,ID,Name,Linked_OTUs,Named_linked_OTUs,Average presence in 0,Average presence in 1,Representative_group,Average presence (total),Average_importance
343,GO:0005992,trehalose biosynthetic process,,,14.334038588235291,8.7665068,0,13.068690454545452,0.01559933233315156
891,GO:0097056,Not Found,,,13.02237870588235,18.4309528,1,14.251600090909093,0.013677035757704447
1023,GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",,,19.203970588235293,28.1909492,1,21.246465727272717,0.012841503702798044
1171,GO:0008788,"alpha,alpha-phosphotrehalase activity",,,0.10804223529411763,0.4377747999999999,1,0.18298145454545456,0.012740362712558927
1451,GO:0042121,alginic acid biosynthetic process,,,61.89329211764706,46.02190159999999,0,58.2861579090909,0.011782953260400075
1494,GO:0008910,kanamycin kinase activity,,,0.9242908235294115,1.6091059999999997,1,1.0799306363636363,0.01127673273120347
1534,GO:0008092,cytoskeletal protein binding,,,2.653848352941176,0.82147,0,2.2373987272727267,0.011175398797459652
1814,GO:0006011,UDP-glucose metabolic process,,,20.57756658823529,26.627909199999998,1,21.952644454545453,0.01021482075208905
2008,GO:0009986,cell surface,,,68.15747388235293,76.3493172,1,70.01925645454546,0.009521415203433749
2149,GO:0008707,4-phytase activity,,,1.325224470588235,0.4096496,0,1.1171392727272724,0.008802307048759922
2359,GO:0031132,serine 3-dehydrogenase activity,,,0.8441987058823531,0.521892,0,0.7709471818181818,0.008732791821849844
2571,GO:0102545,phosphatidyl phospholipase B activity,,,0.04988058823529412,0.5633539999999999,1,0.16657909090909093,0.008471977258193965
3016,GO:0008757,S-adenosylmethionine-dependent methyltransferase activity,,,51.54535011764707,66.75806200000001,1,55.00278463636367,0.007687551460932672
3059,GO:0000272,polysaccharide catabolic process,,,97.5272491764706,70.35435000000001,0,91.3515902727273,0.007532794458394706
3198,GO:0004122,cystathionine beta-synthase activity,,,0.07543635294117647,0.55811,1,0.1851349090909091,0.007477840853415065
3609,GO:0052861,"glucan endo-1,3-beta-glucanase activity, C-3 substituted reducing group",,,0.5303137647058825,0.2011476,0,0.45550327272727276,0.007470467280428913
3729,GO:0017065,single-strand selective uracil DNA N-glycosylase activity,,,1.3254490588235293,0.4096496,0,1.117312818181818,0.0074018353682322085
4262,GO:0008808,cardiolipin synthase activity,,,66.59339988235294,56.69740960000001,0,64.34431118181817,0.007318413921641033
4329,GO:0045151,acetoin biosynthetic process,,,0.7608098823529409,1.4392672,1,0.9150047272727267,0.0071744395287039854
4907,GO:0016977,chitosanase activity,,,1.325224470588235,0.4096496,0,1.1171392727272724,0.006850540493271082
4977,GO:0008610,lipid biosynthetic process,,,2.2648691764705893,4.4801492000000005,1,2.7683419090909096,0.006837589994996648
5226,GO:0047395,glycerophosphoinositol glycerophosphodiesterase activity,,,0.03223694117647059,0.3536996,1,0.10529663636363637,0.006749708898026326
5545,GO:0050182,phosphate butyryltransferase activity,,,8.480541529411763,3.4005812000000004,0,7.326005090909089,0.00647061138554891
5572,GO:0004805,trehalose-phosphatase activity,,,14.282578117647063,8.7449412,0,13.024024272727278,0.006434814622373268
6093,GO:0017186,"peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase",,,14.24766611764706,9.8857052,0,13.256311363636367,0.006431712293264693
6252,GO:1901575,Not Found,,,0.8369789411764704,1.2071076,1,0.9210990909090907,0.006316249876804347
6517,GO:0015444,P-type magnesium transporter activity,,,2.497189647058823,6.8199436,1,3.479633727272728,0.005884385337037296
6575,GO:0047605,acetolactate decarboxylase activity,,,0.7608098823529409,1.4392672,1,0.9150047272727267,0.00579478661362142
6612,GO:0004798,thymidylate kinase activity,,,23.175611529411764,29.865448,1,24.696028909090906,0.005720475123750621
6969,GO:0030412,formimidoyltetrahydrofolate cyclodeaminase activity,,,10.116920235294117,7.457082000000001,0,9.512411545454546,0.005716803095894764
7446,GO:0016260,selenocysteine biosynthetic process,,,24.45915411764706,33.529201199999996,1,26.520528454545467,0.005710709942119222
7481,GO:0003953,NAD+ nucleosidase activity,,,20.434815411764696,12.307039599999998,0,18.58759363636363,0.005657191267732815
7687,GO:0032440,2-alkenal reductase [NAD(P)+] activity,,,2.6939835294117644,0.819868,0,2.2680481818181817,0.005467912232550334
8095,GO:0008814,citrate CoA-transferase activity,,,0.8708221176470586,1.4812396,1,1.0095533636363636,0.005465843009540311
8313,4.1.1.5,Not Found,,,0.7608098823529409,1.4392672,1,0.9150047272727267,0.005450620668620017
8348,2.7.1.51,Not Found,,,1.3593375294117644,0.41448,0,1.1445971818181817,0.005410873585912401
8380,2.7.8.7,Not Found,,,15.829026588235285,22.462488800000006,1,17.336631636363627,0.005398502035943134
8435,2.7.1.207,Not Found,,,0.8600449411764705,1.6051784000000004,1,1.0293934545454544,0.005381779849851671
8772,4.1.3.6,Not Found,,,0.9284649411764705,1.5995895999999996,1,1.0809932727272729,0.005235852399135265
8814,2.7.1.39,Not Found,,,16.857060470588234,23.786262400000002,1,18.43187909090909,0.004999240190645769
9498,2.8.3.10,Not Found,,,0.8701927058823528,1.479766,1,1.0087320909090909,0.004973016930988866
9886,6.3.1.5,Not Found,,,2.973024117647059,4.659804800000001,1,3.3563833636363634,0.004935336714996423
9891,4.1.2.-,Not Found,,,0.25865,0.8303876,1,0.38859036363636357,0.004779903844378125
10052,4.1.3.17,Not Found,,,0.007650823529411766,0.002894,0,0.006569727272727273,0.004745343937937618
10063,4.3.99.3,Not Found,,,33.83548670588234,29.103132800000004,0,32.75995172727272,0.004690133591216553
