,ID,Name,Linked_OTUs,Named_linked_OTUs,Average presence in 0,Average presence in 1,Representative_group,Average presence (total),Average_importance
28,GO:0052832,inositol monophosphate 3-phosphatase activity,,,23.204771058823525,20.505478000000004,0,22.591295363636355,0.00767190210192626
31,GO:0015891,siderophore transport,,,13.678511529411766,12.559723199999999,0,13.424241454545456,0.004910878485631578
36,GO:0006213,pyrimidine nucleoside metabolic process,,,25.830580588235293,23.876987999999997,0,25.386582272727278,0.004522187829044667
45,GO:0052665,tRNA (uracil-2'-O-)-methyltransferase activity,,,12.136500235294122,9.924839200000001,0,11.633849999999999,0.004410020605780409
49,GO:0007062,sister chromatid cohesion,,,44.64943423529411,43.01043640000001,0,44.27693472727271,0.00438750435270074
78,GO:0003973,(S)-2-hydroxy-acid oxidase activity,,,0.44088188235294123,0.5951708000000001,1,0.4759475454545455,0.0040760254206407345
81,GO:0070395,lipoteichoic acid biosynthetic process,,,1.942911058823529,2.5903288,1,2.0900514545454536,0.003995772549552864
90,GO:0004813,alanine-tRNA ligase activity,,,78.32302152941175,85.82530720000001,1,80.02808645454543,0.00393541674110873
102,GO:0004401,histidinol-phosphatase activity,,,82.65613364705882,76.95059840000003,0,81.35942109090908,0.0038902622182379076
106,GO:0004760,serine-pyruvate transaminase activity,,,0.8415671764705882,0.4533900000000001,0,0.7533450909090907,0.003788155118938695
107,GO:0004592,pantoate-beta-alanine ligase activity,,,37.177589999999995,30.0700696,0,35.56224445454545,0.0036658612772743388
115,GO:0070626,(S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido) succinate lyase (fumarate-forming) activity,,,69.96186494117644,66.88627520000001,0,69.26286727272725,0.003612638849598153
121,GO:0019634,organic phosphonate metabolic process,,,1.6559048235294118,2.3523175999999997,1,1.8141804545454547,0.0034647110166400046
158,GO:0000773,phosphatidyl-N-methylethanolamine N-methyltransferase activity,,,0.001881764705882353,0.0010332000000000002,0,0.001688909090909091,0.0034283924266184655
204,GO:0043170,macromolecule metabolic process,,,2.9395412941176464,4.3335884,1,3.2563701818181814,0.0034073926684827227
254,GO:0008750,proton-translocating NAD(P)+ transhydrogenase activity,,,1.4221262352941177,4.1747036,1,2.0477120000000006,0.0033972417065237896
256,GO:0102210,rhamnogalacturonan endolyase activity,,,0.9877948235294117,2.4578423999999996,1,1.321896545454545,0.003224363557483286
272,GO:0015977,carbon fixation,,,5.776982588235295,9.0395204,1,6.518468454545454,0.0032038727070443744
291,GO:0102561,"D-ribose 2,5-bisphosphate 2-phosphohydrolase activity",,,0.004380705882352941,0.015486000000000002,1,0.006904636363636364,0.0031639575909472722
293,GO:0000455,enzyme-directed rRNA pseudouridine synthesis,,,125.16981600000005,116.04553320000001,0,123.09611536363637,0.003146462706393901
321,GO:0018826,methionine gamma-lyase activity,,,7.228535294117647,10.569270800000002,1,7.987793363636364,0.0030467601185933633
328,GO:0019136,deoxynucleoside kinase activity,,,5.425750235294119,4.214808799999999,0,5.1505362727272725,0.002991782216928375
343,GO:0005992,trehalose biosynthetic process,,,14.334038588235291,8.7665068,0,13.068690454545452,0.0029076738305038874
350,GO:0004566,beta-glucuronidase activity,,,6.782001882352939,4.96928,0,6.370019636363635,0.0027722862601115574
422,GO:0016668,"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor",,,13.24031423529412,16.5304548,1,13.988073454545457,0.002762068686004295
425,GO:0042973,"glucan endo-1,3-beta-D-glucosidase activity",,,1.1143036470588237,0.6471884,0,1.008141090909091,0.002738691910594763
429,GO:0006725,Not Found,,,13.603804000000002,16.681254799999998,1,14.303224636363643,0.0027011611473606346
430,GO:0009263,deoxyribonucleotide biosynthetic process,,,5.209421529411765,6.765000400000002,1,5.5629621818181825,0.0026811805561474168
433,GO:0033856,pyridoxine 5'-phosphate synthase activity,,,25.230736705882347,22.047302799999997,0,24.507229,0.0025630467933913997
497,GO:0004614,phosphoglucomutase activity,,,14.886644941176469,20.8193952,1,16.234997272727277,0.0025381363183841214
509,GO:0044826,viral genome integration into host DNA,,,7.579566352941176,6.246933999999999,0,7.276695363636365,0.0025137621017026386
520,GO:0004582,dolichyl-phosphate beta-D-mannosyltransferase activity,,,27.510473294117645,26.289748399999997,0,27.233035818181826,0.002464653204625668
556,GO:0004807,triose-phosphate isomerase activity,,,69.28834917647062,70.9351568,1,69.66262363636368,0.002463758919990679
608,GO:2000266,"regulation of blood coagulation, intrinsic pathway",,,0.023338823529411766,0.058944399999999994,1,0.031430999999999994,0.002454261505394135
609,GO:0010349,L-galactose dehydrogenase activity,,,6.749338588235296,3.489506800000001,0,6.008467727272724,0.002429501238025818
621,GO:0004038,allantoinase activity,,,0.9829017647058826,0.4816152000000001,0,0.8689730000000001,0.0024011071562295566
635,GO:0015774,polysaccharide transport,,,0.7753657647058823,1.2534024,1,0.8840104545454543,0.00238628991697286
646,GO:0004135,"amylo-alpha-1,6-glucosidase activity",,,37.41024964705884,28.397403600000008,0,35.36187554545456,0.002371951750249242
715,GO:0016152,mercury (II) reductase (NADP+) activity,,,1.7589911764705886,4.325990000000001,1,2.3424000000000005,0.002363616850426789
721,GO:0106322,S-(hydroxymethyl)glutathione dehydrogenase (NAD+) activity,,,0.014190705882352942,0.07772360000000002,1,0.028630000000000003,0.002357951482479781
754,GO:0030270,formylmethanofuran-tetrahydromethanopterin N-formyltransferase activity,,,0.39402023529411756,0.37052840000000004,0,0.3886811818181818,0.0023274059711056922
762,GO:0031235,Not Found,,,1.068439411764706,0.8657036000000001,0,1.0223630909090908,0.0023146897704151687
799,GO:0043418,homocysteine catabolic process,,,0.4879962352941177,0.46503880000000003,0,0.4827786363636362,0.002284661030205372
822,GO:0031515,tRNA (m1A) methyltransferase complex,,,2.0563747058823525,4.5122808,1,2.614535181818181,0.0022629297730972523
872,GO:0008694,3-octaprenyl-4-hydroxybenzoate carboxy-lyase activity,,,0.055173294117647036,0.055527999999999994,1,0.05525390909090908,0.0022531396598285285
886,GO:0019303,D-ribose catabolic process,,,14.67865811764706,15.972372799999995,1,14.972684181818185,0.0022480878416775824
891,GO:0097056,Not Found,,,13.02237870588235,18.4309528,1,14.251600090909093,0.0022366776553153374
913,GO:0009038,undecaprenol kinase activity,,,4.6125527058823526,6.5452124,1,5.051793545454546,0.0022355268144184193
926,GO:0015299,Not Found,,,122.2547557647059,120.64631,0,121.88919990909095,0.002234986445957631
967,GO:0033573,high-affinity iron permease complex,,,4.161823529411764,7.1548496,1,4.842056727272727,0.0022041103173578666
982,GO:0004854,xanthine dehydrogenase activity,,,0.2470004705882353,0.1486556,0,0.22464936363636356,0.002201120846437477
994,GO:0009346,ATP-independent citrate lyase complex,,,0.9290943529411764,1.6010631999999998,1,1.0818145454545454,0.0021798327098819814
997,GO:0110001,toxin-antitoxin complex,,,14.869820117647064,10.451914399999998,0,13.865750636363638,0.0021711348093984262
998,GO:0003842,1-pyrroline-5-carboxylate dehydrogenase activity,,,8.73040117647059,5.711212000000001,0,8.044221818181818,0.0021607696216742905
1012,GO:0006303,double-strand break repair via nonhomologous end joining,,,0.2966681176470587,0.5260379999999999,1,0.34879763636363637,0.0021566908916936015
1015,GO:0006782,protoporphyrinogen IX biosynthetic process,,,41.40890129411765,47.377569599999994,1,42.765416818181805,0.0021112308086996536
1023,GO:0016811,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",,,19.203970588235293,28.1909492,1,21.246465727272717,0.002099666669189816
1042,GO:0080030,methyl indole-3-acetate esterase activity,,,4.097820470588237,3.860362400000001,0,4.0438527272727285,0.002081806700377312
1085,GO:0018545,Not Found,,,0.48754458823529423,0.4994056,1,0.4902402727272727,0.0020593837617075006
1092,GO:0004425,indole-3-glycerol-phosphate synthase activity,,,37.522334588235275,34.847882399999996,0,36.91450454545452,0.0020563622633909037
1119,GO:0052928,CTP:tRNA cytidylyltransferase activity,,,5.702811529411763,5.5358924,0,5.66487536363636,0.0020557511775116705
1121,GO:0015668,type III site-specific deoxyribonuclease activity,,,6.097526823529414,8.293233200000001,1,6.596551000000002,0.0020439999853111607
1132,GO:0046526,D-xylulose reductase activity,,,0.03381341176470588,0.1400436,1,0.05795663636363636,0.002027699341897423
1149,GO:0008375,acetylglucosaminyltransferase activity,,,0.059206705882352946,0.015787199999999998,0,0.04933863636363637,0.002022857180334517
1171,GO:0008788,"alpha,alpha-phosphotrehalase activity",,,0.10804223529411763,0.4377747999999999,1,0.18298145454545456,0.001996703293672101
1203,GO:0006078,(1->6)-beta-D-glucan biosynthetic process,,,0.00501905882352941,0.0027396000000000005,0,0.004501,0.0019763042785275542
1251,GO:0004085,butyryl-CoA dehydrogenase activity,,,3.7148950588235308,3.146940400000001,0,3.5858144545454556,0.0019574147402316123
1275,GO:0004335,galactokinase activity,,,49.060122352941164,48.91513400000001,0,49.027170454545434,0.0019394352773297741
1281,GO:0004742,dihydrolipoyllysine-residue acetyltransferase activity,,,0.31674235294117653,0.37562200000000007,1,0.3301240909090909,0.0019387257213351404
1319,GO:0034077,butanediol metabolic process,,,0.17059729411764704,0.1748484,1,0.17156345454545457,0.0019313712535822284
1320,GO:0008756,o-succinylbenzoate-CoA ligase activity,,,6.504474352941175,5.193956000000001,0,6.206629272727271,0.0019105410795687923
1330,GO:0004452,isopentenyl-diphosphate delta-isomerase activity,,,13.020648235294116,13.794159599999999,1,13.196446272727266,0.001890285661969183
1355,GO:0018759,methenyltetrahydromethanopterin cyclohydrolase activity,,,0.5409862352941176,0.5730683999999999,1,0.5482776363636362,0.001888074866758574
1367,GO:0047407,ADP-ribosyl-[dinitrogen reductase] hydrolase activity,,,0.06238529411764705,0.5101928,1,0.16415972727272732,0.001838320505538415
1370,GO:0004829,threonine-tRNA ligase activity,,,76.49311094117645,80.632024,1,77.43377299999999,0.0018376177886117017
1382,GO:0043464,malolactic fermentation,,,0.004144000000000001,0.006832799999999999,1,0.00475509090909091,0.001823093501834317
1411,GO:0005940,septin ring,,,0.8159607058823525,1.4217535999999997,1,0.9536409090909088,0.0018204842966085464
1412,GO:0102682,cytokinin riboside 5'-monophosphate phosphoribohydrolase activity,,,1.6234250588235295,3.62237,1,2.077730727272727,0.0018187560453998542
