,ID,Name,Linked_OTUs,Named_linked_OTUs,Average presence in 0,Average presence in 1,Representative_group,Average presence (total),Average_importance
8,GO:0008935,"1,4-dihydroxy-2-naphthoyl-CoA synthase activity",,,15.607512235294122,15.174043999999997,0,15.50899672727273,0.003975848000836396
24,GO:0006646,phosphatidylethanolamine biosynthetic process,,,26.8758382352941,25.363136799999992,0,26.532042454545454,0.003100102857269398
28,GO:0052832,inositol monophosphate 3-phosphatase activity,,,23.204771058823525,20.505478000000004,0,22.591295363636355,0.002925561284558366
31,GO:0015891,siderophore transport,,,13.678511529411766,12.559723199999999,0,13.424241454545456,0.0027265434290767877
81,GO:0070395,lipoteichoic acid biosynthetic process,,,1.942911058823529,2.5903288,1,2.0900514545454536,0.002568789222374822
87,GO:0008047,enzyme activator activity,,,7.594097647058825,6.5499112,0,7.356782545454544,0.002556729768824507
97,GO:0070298,negative regulation of phosphorelay signal transduction system,,,0.793067294117647,0.638836,0,0.7580147272727273,0.0025226249070887472
157,GO:0070569,uridylyltransferase activity,,,10.977582235294118,6.9767704,0,10.068306818181815,0.002365365097078789
158,GO:0000773,phosphatidyl-N-methylethanolamine N-methyltransferase activity,,,0.001881764705882353,0.0010332000000000002,0,0.001688909090909091,0.0023462787425209053
161,GO:0046052,UTP catabolic process,,,0.4871665882352942,0.46759080000000003,0,0.4827175454545454,0.002302711175609142
166,GO:0015341,zinc efflux active transmembrane transporter activity,,,0.48769447058823534,0.4962848,1,0.48964681818181804,0.0022895777318973076
195,GO:0036218,dTTP diphosphatase activity,,,56.81810823529411,53.6275772,0,56.09298754545455,0.002258037763130131
200,GO:0016765,"transferase activity, transferring alkyl or aryl (other than methyl) groups",,,49.771873764705894,40.899280000000005,0,47.75537518181816,0.0022240332751868696
202,GO:0046890,regulation of lipid biosynthetic process,,,1.0673936470588237,0.8651348,0,1.0214257272727274,0.0021809938799550207
246,GO:0015914,phospholipid transport,,,1.935550588235294,1.8549180000000005,0,1.9172250000000002,0.0021211732137929027
254,GO:0008750,proton-translocating NAD(P)+ transhydrogenase activity,,,1.4221262352941177,4.1747036,1,2.0477120000000006,0.0020960094125238807
279,GO:0016154,pyrimidine-nucleoside phosphorylase activity,,,27.555555411764704,25.213689199999997,0,27.023313090909106,0.0020944657362191124
281,GO:0008235,metalloexopeptidase activity,,,27.221627058823533,24.158896400000003,0,26.525551909090908,0.002075764187840745
298,GO:0004372,glycine hydroxymethyltransferase activity,,,60.33583623529412,52.530622,0,58.56192390909091,0.002044415427993299
314,GO:0016653,"oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor",,,0.052685647058823525,0.06002439999999999,1,0.054353545454545446,0.0020356987867274404
316,GO:0017116,single-stranded DNA helicase activity,,,4.580768588235296,5.2714108,1,4.737732727272729,0.0020266204932140484
350,GO:0004566,beta-glucuronidase activity,,,6.782001882352939,4.96928,0,6.370019636363635,0.002010323552172349
364,GO:0002188,translation reinitiation,,,0.49250823529411764,0.47043480000000004,0,0.4874915454545453,0.0019350197328416223
374,GO:0071709,membrane assembly,,,26.012256117647055,24.26527,0,25.6152138181818,0.0019347938252975208
375,GO:0002128,tRNA nucleoside ribose methylation,,,0.34150341176470583,0.2937432000000001,0,0.3306488181818182,0.0018952812169716552
390,GO:0043758,acetate-CoA ligase (ADP-forming) activity,,,7.975895058823531,7.961939599999999,0,7.972723363636365,0.0018919748621680002
407,GO:0044877,protein-containing complex binding,,,1.0717839999999998,0.8251396000000001,0,1.0157284545454546,0.0018854644777568288
413,GO:0015935,small ribosomal subunit,,,401.94102576470607,411.943452,1,404.21430445454547,0.0018777506424747352
415,GO:0004527,exonuclease activity,,,243.06100035294114,243.60580520000002,1,243.1848196363636,0.0018481917011562686
418,GO:0050114,myo-inosose-2 dehydratase activity,,,0.583163294117647,0.6583004000000001,1,0.6002399090909089,0.0018356122018822996
429,GO:0006725,Not Found,,,13.603804000000002,16.681254799999998,1,14.303224636363643,0.0018265352411924842
437,GO:0033897,ribonuclease T2 activity,,,0.18199682352941182,0.199324,1,0.1859348181818182,0.0018157933432614186
459,GO:0004574,"oligo-1,6-glucosidase activity",,,1.5861985882352934,1.7122356000000003,1,1.6148433636363633,0.0018062668526461004
504,GO:0015649,2-keto-3-deoxygluconate:proton symporter activity,,,0.6250024705882353,0.9341351999999999,1,0.6952599090909092,0.0017625394915779715
520,GO:0004582,dolichyl-phosphate beta-D-mannosyltransferase activity,,,27.510473294117645,26.289748399999997,0,27.233035818181826,0.0017413315982034074
565,GO:0000156,phosphorelay response regulator activity,,,21.665575764705878,17.679108000000003,0,20.759560363636357,0.0017402543440028881
566,GO:0015098,molybdate ion transmembrane transporter activity,,,15.60960529411765,20.084315600000004,1,16.626584909090912,0.001739538894990432
590,GO:0106408,diadenylate cyclase activity,,,63.951385529411766,60.691718,0,63.210552000000014,0.0017198253184066775
592,GO:0008977,prephenate dehydrogenase (NAD+) activity,,,56.83941964705881,57.97391079999999,1,57.09725854545453,0.0017150927655391992
597,GO:0030153,bacteriocin immunity,,,18.782581647058812,20.752887199999996,1,19.230378363636362,0.001712709967860916
608,GO:2000266,"regulation of blood coagulation, intrinsic pathway",,,0.023338823529411766,0.058944399999999994,1,0.031430999999999994,0.0017108246991703682
609,GO:0010349,L-galactose dehydrogenase activity,,,6.749338588235296,3.489506800000001,0,6.008467727272724,0.0017089636609547616
610,GO:0042558,pteridine-containing compound metabolic process,,,44.3977934117647,37.9454684,0,42.93135590909092,0.001708944074105014
621,GO:0004038,allantoinase activity,,,0.9829017647058826,0.4816152000000001,0,0.8689730000000001,0.0017081396602433305
641,GO:0102096,decaprenyl-N-acetyl-alpha-D-glucosaminyl-pyrophosphate:dTDP-alpha-L-rhamnose rhamnosyltransferase activity,,,0.9830662352941179,2.8071668000000005,1,1.3976345454545451,0.0017074262384418994
664,GO:0004055,argininosuccinate synthase activity,,,56.18359788235296,59.92298279999999,1,57.03345809090909,0.0016935442141486699
676,GO:0050519,holo-citrate lyase synthase activity,,,1.471480117647059,1.8801883999999993,1,1.5643683636363632,0.0016808839554393884
707,GO:0008115,sarcosine oxidase activity,,,0.0955485882352941,0.1670336,1,0.11179518181818181,0.0016777255872231082
721,GO:0106322,S-(hydroxymethyl)glutathione dehydrogenase (NAD+) activity,,,0.014190705882352942,0.07772360000000002,1,0.028630000000000003,0.0016685219871965435
726,GO:0047360,undecaprenyl-phosphate galactose phosphotransferase activity,,,8.092816823529411,5.783217200000001,0,7.567907818181818,0.0016663531537549998
741,GO:0008531,riboflavin kinase activity,,,71.00683752941177,74.53971560000002,1,71.80976436363636,0.0016644874935271257
755,GO:0019301,rhamnose catabolic process,,,48.870264352941184,48.9741744,1,48.893880272727294,0.0016286582842819388
774,GO:0046983,protein dimerization activity,,,339.3061244705884,348.6042548,1,341.41933590909105,0.0016262532311494262
793,GO:0004363,glutathione synthase activity,,,0.4637679999999998,0.649158,1,0.5059020909090907,0.0015818653676058214
798,GO:0008770,[acyl-carrier-protein] phosphodiesterase activity,,,5.05671211764706,3.7104980000000007,0,4.750754363636363,0.0015763898779456327
828,GO:0001000,bacterial-type RNA polymerase core enzyme binding,,,1.273087411764706,3.6420584000000003,1,1.8114899090909096,0.00157510696842525
